event_timestamp,created,driver_id,conv_rate,acc_rate,avg_daily_trips
2025-06-25T01:21:30.000+05:30,2025-06-25T12:00:00.000+05:30,1001,852.111,338.251,496
2025-06-25T02:34:03.000+05:30,2025-06-25T12:00:00.000+05:30,1001,243.03,530.147,881
2025-06-25T16:14:09.000+05:30,2025-06-25T12:00:00.000+05:30,1001,847.884,714.256,776
2025-06-26T00:21:36.000+05:30,2025-06-26T12:00:00.000+05:30,1001,869.751,375.361,700
2025-05-28T04:57:00.000+05:30,2025-05-28T12:00:00.000+05:30,1002,395.67,425.747,762
2025-05-28T16:04:01.000+05:30,2025-05-28T12:00:00.000+05:30,1002,287.849,614.8,175
2025-05-28T08:01:27.000+05:30,2025-05-28T12:00:00.000+05:30,1002,692.553,596.094,918
2025-05-29T06:38:09.000+05:30,2025-05-29T12:00:00.000+05:30,1002,586.531,483.77,411
2025-05-29T00:21:04.000+05:30,2025-05-29T12:00:00.000+05:30,1002,670.621,514.281,564
2025-05-29T23:51:54.000+05:30,2025-05-29T12:00:00.000+05:30,1002,488.749,799.938,836
2025-05-29T23:42:08.000+05:30,2025-05-29T12:00:00.000+05:30,1002,364.662,673.879,539
2025-05-29T17:52:19.000+05:30,2025-05-29T12:00:00.000+05:30,1002,646.476,499.984,120
2025-05-29T03:22:56.000+05:30,2025-05-29T12:00:00.000+05:30,1002,899.139,335.433,718
2025-05-29T23:18:59.000+05:30,2025-05-29T12:00:00.000+05:30,1002,628.4,504.827,199
2025-05-29T12:30:41.000+05:30,2025-05-29T12:00:00.000+05:30,1002,537.307,735.759,528
2025-05-29T03:14:14.000+05:30,2025-05-29T12:00:00.000+05:30,1002,656.817,723.993,665
2025-05-30T04:45:50.000+05:30,2025-05-30T12:00:00.000+05:30,1002,457.057,799.002,865
2025-05-30T07:26:44.000+05:30,2025-05-30T12:00:00.000+05:30,1002,343.978,587.555,139
2025-05-30T02:02:32.000+05:30,2025-05-30T12:00:00.000+05:30,1002,586.305,417.601,261
2025-05-30T22:53:56.000+05:30,2025-05-30T12:00:00.000+05:30,1002,802.255,570.749,821
2025-05-30T19:38:50.000+05:30,2025-05-30T12:00:00.000+05:30,1002,882.717,670.523,562
2025-05-31T23:28:57.000+05:30,2025-05-31T12:00:00.000+05:30,1002,339.383,353.161,976
2025-05-31T20:33:45.000+05:30,2025-05-31T12:00:00.000+05:30,1002,644.296,309.819,930
2025-05-31T01:01:35.000+05:30,2025-05-31T12:00:00.000+05:30,1002,784.885,499.019,866
2025-05-31T18:45:08.000+05:30,2025-05-31T12:00:00.000+05:30,1002,367.746,435.64,628
2025-05-31T17:22:57.000+05:30,2025-05-31T12:00:00.000+05:30,1002,698.971,373.236,702
2025-05-31T21:50:34.000+05:30,2025-05-31T12:00:00.000+05:30,1002,354.558,316.642,447
2025-05-31T10:34:04.000+05:30,2025-05-31T12:00:00.000+05:30,1002,516.84,427.375,711
2025-05-31T13:45:02.000+05:30,2025-05-31T12:00:00.000+05:30,1002,596.343,401.665,124
2025-06-01T09:03:57.000+05:30,2025-06-01T12:00:00.000+05:30,1002,510.614,343.417,394
2025-06-01T22:36:45.000+05:30,2025-06-01T12:00:00.000+05:30,1002,544.788,673.652,986
2025-06-01T23:30:00.000+05:30,2025-06-01T12:00:00.000+05:30,1002,250.594,484.651,783
2025-06-01T08:53:48.000+05:30,2025-06-01T12:00:00.000+05:30,1002,458.405,430.105,169
2025-06-01T05:07:38.000+05:30,2025-06-01T12:00:00.000+05:30,1002,635.237,705.003,239
2025-06-01T14:12:28.000+05:30,2025-06-01T12:00:00.000+05:30,1002,839.421,654.122,954
2025-06-02T17:31:44.000+05:30,2025-06-02T12:00:00.000+05:30,1002,362.254,667.81,869
2025-06-02T09:38:47.000+05:30,2025-06-02T12:00:00.000+05:30,1002,467.714,514.894,697
2025-06-02T01:47:07.000+05:30,2025-06-02T12:00:00.000+05:30,1002,598.094,396.375,887
2025-06-02T14:42:24.000+05:30,2025-06-02T12:00:00.000+05:30,1002,687.138,749.908,403
2025-06-02T20:25:36.000+05:30,2025-06-02T12:00:00.000+05:30,1002,376.908,789.587,519
2025-06-03T15:00:19.000+05:30,2025-06-03T12:00:00.000+05:30,1002,507.63,359.98,756
2025-06-03T19:32:37.000+05:30,2025-06-03T12:00:00.000+05:30,1002,541.806,408.363,596
2025-06-03T04:36:14.000+05:30,2025-06-03T12:00:00.000+05:30,1002,250.325,685.428,863
2025-06-03T01:33:59.000+05:30,2025-06-03T12:00:00.000+05:30,1002,476.731,437.764,732
2025-06-03T22:44:12.000+05:30,2025-06-03T12:00:00.000+05:30,1002,243.575,531.751,410
2025-06-04T16:20:38.000+05:30,2025-06-04T12:00:00.000+05:30,1002,308.481,520.104,828
2025-06-04T09:54:39.000+05:30,2025-06-04T12:00:00.000+05:30,1002,267.796,335.034,671
2025-06-04T01:20:11.000+05:30,2025-06-04T12:00:00.000+05:30,1002,240.487,461.323,243
2025-06-05T01:55:17.000+05:30,2025-06-05T12:00:00.000+05:30,1002,370.454,577.785,239
2025-06-05T06:23:11.000+05:30,2025-06-05T12:00:00.000+05:30,1002,601.174,717.304,472
2025-06-05T07:13:45.000+05:30,2025-06-05T12:00:00.000+05:30,1002,626.813,450.758,999
2025-06-06T15:36:39.000+05:30,2025-06-06T12:00:00.000+05:30,1002,538.918,615.764,842
2025-06-06T05:50:07.000+05:30,2025-06-06T12:00:00.000+05:30,1002,670.55,358.903,977
2025-06-06T09:14:42.000+05:30,2025-06-06T12:00:00.000+05:30,1002,643.05,407.605,667
2025-06-06T19:28:36.000+05:30,2025-06-06T12:00:00.000+05:30,1002,750.231,330.541,837
2025-06-06T00:49:47.000+05:30,2025-06-06T12:00:00.000+05:30,1002,275.347,563.618,454
2025-06-06T23:20:53.000+05:30,2025-06-06T12:00:00.000+05:30,1002,571.671,580.248,244
2025-06-06T05:22:24.000+05:30,2025-06-06T12:00:00.000+05:30,1002,334.913,618.194,395
2025-06-07T06:01:29.000+05:30,2025-06-07T12:00:00.000+05:30,1002,745.871,472.287,415
2025-06-07T15:42:07.000+05:30,2025-06-07T12:00:00.000+05:30,1002,694.011,697.794,779
2025-06-07T08:38:51.000+05:30,2025-06-07T12:00:00.000+05:30,1002,415.463,339.499,138
2025-06-07T14:23:50.000+05:30,2025-06-07T12:00:00.000+05:30,1002,790.801,400.81,908
2025-06-07T12:29:01.000+05:30,2025-06-07T12:00:00.000+05:30,1002,784.069,409.8,965
2025-06-07T09:18:09.000+05:30,2025-06-07T12:00:00.000+05:30,1002,847.085,316.698,246
2025-06-07T14:25:57.000+05:30,2025-06-07T12:00:00.000+05:30,1002,338.123,497.061,186
2025-06-07T01:16:27.000+05:30,2025-06-07T12:00:00.000+05:30,1002,879.527,581.806,867
2025-06-07T12:09:14.000+05:30,2025-06-07T12:00:00.000+05:30,1002,745.285,759.873,754
2025-06-08T06:24:11.000+05:30,2025-06-08T12:00:00.000+05:30,1002,432.232,784.789,327
2025-06-08T00:46:26.000+05:30,2025-06-08T12:00:00.000+05:30,1002,899.882,448.917,602
2025-06-08T18:40:23.000+05:30,2025-06-08T12:00:00.000+05:30,1002,450.641,678.807,870
2025-06-08T00:17:11.000+05:30,2025-06-08T12:00:00.000+05:30,1002,400.646,546.614,366
2025-06-08T22:17:30.000+05:30,2025-06-08T12:00:00.000+05:30,1002,797.668,330.61,766
2025-06-09T10:42:42.000+05:30,2025-06-09T12:00:00.000+05:30,1002,306.334,562.854,678
2025-06-09T15:34:12.000+05:30,2025-06-09T12:00:00.000+05:30,1002,232.026,578.756,449
2025-06-09T04:10:13.000+05:30,2025-06-09T12:00:00.000+05:30,1002,259.313,661.447,388
2025-06-09T06:30:40.000+05:30,2025-06-09T12:00:00.000+05:30,1002,515.629,669.861,472
2025-06-09T03:03:46.000+05:30,2025-06-09T12:00:00.000+05:30,1002,422.803,505.26,304
2025-06-09T04:01:38.000+05:30,2025-06-09T12:00:00.000+05:30,1002,670.082,754.65,775
2025-06-09T08:31:58.000+05:30,2025-06-09T12:00:00.000+05:30,1002,688.835,757.204,266
2025-06-09T10:03:39.000+05:30,2025-06-09T12:00:00.000+05:30,1002,378.778,692.57,849
2025-06-10T02:21:18.000+05:30,2025-06-10T12:00:00.000+05:30,1002,440.491,499.925,133
2025-06-10T10:41:15.000+05:30,2025-06-10T12:00:00.000+05:30,1002,551.016,744.123,897
2025-06-10T14:54:46.000+05:30,2025-06-10T12:00:00.000+05:30,1002,298.406,676.48,124
2025-06-10T22:07:02.000+05:30,2025-06-10T12:00:00.000+05:30,1002,251.651,784.652,834
2025-06-10T17:26:43.000+05:30,2025-06-10T12:00:00.000+05:30,1002,489.428,719.345,746
2025-06-10T19:34:58.000+05:30,2025-06-10T12:00:00.000+05:30,1002,791.192,699.072,481
2025-06-11T05:36:14.000+05:30,2025-06-11T12:00:00.000+05:30,1002,879.957,688.052,965
2025-06-11T10:21:51.000+05:30,2025-06-11T12:00:00.000+05:30,1002,691.105,376.872,824
2025-06-12T00:28:35.000+05:30,2025-06-12T12:00:00.000+05:30,1002,664.299,453.063,288
2025-06-12T07:09:47.000+05:30,2025-06-12T12:00:00.000+05:30,1002,442.312,510.641,952
2025-06-13T19:23:21.000+05:30,2025-06-13T12:00:00.000+05:30,1002,235.979,686.826,399
2025-06-13T17:04:55.000+05:30,2025-06-13T12:00:00.000+05:30,1002,502.315,660.689,516
2025-06-13T10:19:30.000+05:30,2025-06-13T12:00:00.000+05:30,1002,215.339,606.119,651
2025-06-13T13:09:41.000+05:30,2025-06-13T12:00:00.000+05:30,1002,320.95,515.59,678
2025-06-14T09:12:37.000+05:30,2025-06-14T12:00:00.000+05:30,1002,696.926,772.462,689
2025-06-14T18:21:52.000+05:30,2025-06-14T12:00:00.000+05:30,1002,289.435,523.606,552
2025-06-14T04:46:21.000+05:30,2025-06-14T12:00:00.000+05:30,1002,530.911,761.555,516
2025-06-14T15:56:38.000+05:30,2025-06-14T12:00:00.000+05:30,1002,818.277,722.973,921
2025-06-14T10:43:06.000+05:30,2025-06-14T12:00:00.000+05:30,1002,788.809,522.048,311
2025-06-14T05:16:49.000+05:30,2025-06-14T12:00:00.000+05:30,1002,484.516,388.741,639
2025-06-14T17:12:24.000+05:30,2025-06-14T12:00:00.000+05:30,1002,748.71,362.708,843
2025-06-15T19:24:38.000+05:30,2025-06-15T12:00:00.000+05:30,1002,412.205,654.83,540
2025-06-15T11:58:43.000+05:30,2025-06-15T12:00:00.000+05:30,1002,738.281,332.677,263
2025-06-15T19:21:40.000+05:30,2025-06-15T12:00:00.000+05:30,1002,612.518,774.909,277
2025-06-15T03:19:01.000+05:30,2025-06-15T12:00:00.000+05:30,1002,615.188,498.012,423
2025-06-15T10:16:54.000+05:30,2025-06-15T12:00:00.000+05:30,1002,382.276,654.229,707
2025-06-15T01:18:21.000+05:30,2025-06-15T12:00:00.000+05:30,1002,354.834,362.069,956
2025-06-15T19:29:02.000+05:30,2025-06-15T12:00:00.000+05:30,1002,725.402,333.259,357
2025-06-15T21:30:47.000+05:30,2025-06-15T12:00:00.000+05:30,1002,213.394,668.27,995
2025-06-15T22:30:04.000+05:30,2025-06-15T12:00:00.000+05:30,1002,890.899,729.706,622
2025-06-16T20:18:13.000+05:30,2025-06-16T12:00:00.000+05:30,1002,347.619,672.189,354
2025-06-16T01:59:30.000+05:30,2025-06-16T12:00:00.000+05:30,1002,293.636,670.587,734
2025-06-16T14:28:29.000+05:30,2025-06-16T12:00:00.000+05:30,1002,753.669,332.667,227
2025-06-16T03:56:35.000+05:30,2025-06-16T12:00:00.000+05:30,1002,687.567,560.698,536
2025-06-16T13:39:50.000+05:30,2025-06-16T12:00:00.000+05:30,1002,367.354,735.063,464
2025-06-16T12:43:11.000+05:30,2025-06-16T12:00:00.000+05:30,1002,395.535,545.276,599
2025-06-16T12:28:03.000+05:30,2025-06-16T12:00:00.000+05:30,1002,804.097,454.464,229
2025-06-16T12:39:25.000+05:30,2025-06-16T12:00:00.000+05:30,1002,286.064,734.639,863
2025-06-17T01:59:28.000+05:30,2025-06-17T12:00:00.000+05:30,1002,651.427,511.277,260
2025-06-17T01:41:17.000+05:30,2025-06-17T12:00:00.000+05:30,1002,532.7,505.531,754
2025-06-17T22:04:35.000+05:30,2025-06-17T12:00:00.000+05:30,1002,878.081,655.938,377
2025-06-17T18:28:52.000+05:30,2025-06-17T12:00:00.000+05:30,1002,515.989,341.163,200
2025-06-17T05:45:29.000+05:30,2025-06-17T12:00:00.000+05:30,1002,737.456,330.124,107
2025-06-17T15:07:20.000+05:30,2025-06-17T12:00:00.000+05:30,1002,318.291,647.645,483
2025-06-17T17:36:53.000+05:30,2025-06-17T12:00:00.000+05:30,1002,622.276,739.054,613
2025-06-18T03:39:09.000+05:30,2025-06-18T12:00:00.000+05:30,1002,628.41,522.181,826
2025-06-18T15:37:06.000+05:30,2025-06-18T12:00:00.000+05:30,1002,697.946,344.965,258
2025-06-18T03:25:47.000+05:30,2025-06-18T12:00:00.000+05:30,1002,870.542,447.373,120
2025-06-18T23:31:28.000+05:30,2025-06-18T12:00:00.000+05:30,1002,310.878,425.164,361
2025-06-18T07:55:42.000+05:30,2025-06-18T12:00:00.000+05:30,1002,431.042,714.16,671
2025-06-18T12:10:31.000+05:30,2025-06-18T12:00:00.000+05:30,1002,596.906,537.315,688
2025-06-19T18:20:57.000+05:30,2025-06-19T12:00:00.000+05:30,1002,720.012,764.259,543
2025-06-19T08:45:16.000+05:30,2025-06-19T12:00:00.000+05:30,1002,897.697,306.567,532
2025-06-19T06:41:01.000+05:30,2025-06-19T12:00:00.000+05:30,1002,621.757,340.485,711
2025-06-19T10:52:37.000+05:30,2025-06-19T12:00:00.000+05:30,1002,503.674,755.845,923
2025-06-19T23:51:40.000+05:30,2025-06-19T12:00:00.000+05:30,1002,250.746,529.324,431
2025-06-19T11:20:04.000+05:30,2025-06-19T12:00:00.000+05:30,1002,866.839,502.086,716
2025-06-19T19:18:14.000+05:30,2025-06-19T12:00:00.000+05:30,1002,236.938,346.104,814
2025-06-19T12:32:54.000+05:30,2025-06-19T12:00:00.000+05:30,1002,393.094,437.205,835
2025-06-20T23:40:26.000+05:30,2025-06-20T12:00:00.000+05:30,1002,620.409,750.343,611
2025-06-20T06:44:18.000+05:30,2025-06-20T12:00:00.000+05:30,1002,474.323,400.876,851
2025-06-20T09:25:52.000+05:30,2025-06-20T12:00:00.000+05:30,1002,815.386,592.939,223
2025-06-20T17:35:45.000+05:30,2025-06-20T12:00:00.000+05:30,1002,880.519,590.972,884
2025-06-20T15:08:54.000+05:30,2025-06-20T12:00:00.000+05:30,1002,885.838,356.533,181
2025-06-20T13:50:50.000+05:30,2025-06-20T12:00:00.000+05:30,1002,461.692,344.799,491
2025-06-21T06:50:44.000+05:30,2025-06-21T12:00:00.000+05:30,1002,727.259,464.224,378
2025-06-21T17:37:26.000+05:30,2025-06-21T12:00:00.000+05:30,1002,647.655,520.124,717
2025-06-21T00:23:13.000+05:30,2025-06-21T12:00:00.000+05:30,1002,826.537,738.534,809
2025-06-21T10:20:10.000+05:30,2025-06-21T12:00:00.000+05:30,1002,532.44,788.277,897
2025-06-22T02:54:34.000+05:30,2025-06-22T12:00:00.000+05:30,1002,365.704,328.615,236
2025-06-22T10:59:15.000+05:30,2025-06-22T12:00:00.000+05:30,1002,267.603,526.024,101
2025-06-22T03:15:10.000+05:30,2025-06-22T12:00:00.000+05:30,1002,863.717,768.074,349
2025-06-22T02:36:59.000+05:30,2025-06-22T12:00:00.000+05:30,1002,579.887,677.557,336
2025-06-23T11:15:47.000+05:30,2025-06-23T12:00:00.000+05:30,1002,305.943,668.051,559
2025-06-23T12:27:29.000+05:30,2025-06-23T12:00:00.000+05:30,1002,846.049,505.662,108
2025-06-23T17:41:05.000+05:30,2025-06-23T12:00:00.000+05:30,1002,873.22,648.246,160
2025-06-23T19:47:30.000+05:30,2025-06-23T12:00:00.000+05:30,1002,766.897,411.548,521
2025-06-23T23:36:05.000+05:30,2025-06-23T12:00:00.000+05:30,1002,802.644,438.237,490
2025-06-23T14:50:07.000+05:30,2025-06-23T12:00:00.000+05:30,1002,681.488,559.034,962
2025-06-23T20:04:16.000+05:30,2025-06-23T12:00:00.000+05:30,1002,433.294,564.26,683
2025-06-23T15:48:22.000+05:30,2025-06-23T12:00:00.000+05:30,1002,500.641,609.332,343
2025-06-24T00:56:38.000+05:30,2025-06-24T12:00:00.000+05:30,1002,398.467,786.163,181
2025-06-24T19:20:33.000+05:30,2025-06-24T12:00:00.000+05:30,1002,343.098,442.524,931
2025-06-24T04:36:23.000+05:30,2025-06-24T12:00:00.000+05:30,1002,452.326,500.3,577
2025-06-24T12:23:06.000+05:30,2025-06-24T12:00:00.000+05:30,1002,225.917,374.573,887
2025-06-24T15:17:28.000+05:30,2025-06-24T12:00:00.000+05:30,1002,645.528,569.727,636
2025-06-24T21:37:24.000+05:30,2025-06-24T12:00:00.000+05:30,1002,703.347,340.672,977
2025-06-25T20:22:54.000+05:30,2025-06-25T12:00:00.000+05:30,1002,524.901,385.349,482
2025-06-25T13:30:58.000+05:30,2025-06-25T12:00:00.000+05:30,1002,317.718,793.259,146
2025-06-25T17:34:31.000+05:30,2025-06-25T12:00:00.000+05:30,1002,572.175,650.257,571
2025-06-26T03:03:05.000+05:30,2025-06-26T12:00:00.000+05:30,1002,270.045,458.115,993
2025-05-28T07:21:24.000+05:30,2025-05-28T12:00:00.000+05:30,1003,390.79,595.795,867
2025-05-28T10:18:19.000+05:30,2025-05-28T12:00:00.000+05:30,1003,890.526,537.111,524
2025-05-28T19:32:19.000+05:30,2025-05-28T12:00:00.000+05:30,1003,244.246,520.054,221
2025-05-28T10:37:57.000+05:30,2025-05-28T12:00:00.000+05:30,1003,648.67,543.258,955
2025-05-28T12:48:45.000+05:30,2025-05-28T12:00:00.000+05:30,1003,435.352,642.04,848
2025-05-28T05:35:34.000+05:30,2025-05-28T12:00:00.000+05:30,1003,689.86,726.15,172
2025-05-29T09:41:28.000+05:30,2025-05-29T12:00:00.000+05:30,1003,352.698,601.444,380
2025-05-29T05:16:21.000+05:30,2025-05-29T12:00:00.000+05:30,1003,749.818,668.169,276
2025-05-29T12:12:17.000+05:30,2025-05-29T12:00:00.000+05:30,1003,813.983,666.403,753
2025-05-29T02:22:45.000+05:30,2025-05-29T12:00:00.000+05:30,1003,637.463,406.772,549
2025-05-29T07:12:02.000+05:30,2025-05-29T12:00:00.000+05:30,1003,576.672,521.338,587
2025-05-29T22:15:34.000+05:30,2025-05-29T12:00:00.000+05:30,1003,398.725,374.579,139
2025-05-29T05:51:11.000+05:30,2025-05-29T12:00:00.000+05:30,1003,365.481,351.76,238
2025-05-29T15:50:33.000+05:30,2025-05-29T12:00:00.000+05:30,1003,334.677,574.397,525
2025-05-29T11:21:44.000+05:30,2025-05-29T12:00:00.000+05:30,1003,742.183,460.892,653
2025-05-30T20:53:24.000+05:30,2025-05-30T12:00:00.000+05:30,1003,335.461,682.436,373
2025-05-30T21:45:03.000+05:30,2025-05-30T12:00:00.000+05:30,1003,673.335,347.039,305
2025-05-30T15:56:53.000+05:30,2025-05-30T12:00:00.000+05:30,1003,320.011,491.388,696
2025-05-30T06:29:06.000+05:30,2025-05-30T12:00:00.000+05:30,1003,672.337,380.029,711
2025-05-30T07:19:18.000+05:30,2025-05-30T12:00:00.000+05:30,1003,795.589,572.905,916
2025-05-30T06:34:46.000+05:30,2025-05-30T12:00:00.000+05:30,1003,899.082,513.826,270
2025-05-30T03:04:24.000+05:30,2025-05-30T12:00:00.000+05:30,1003,770.032,337.318,123
2025-05-30T10:39:03.000+05:30,2025-05-30T12:00:00.000+05:30,1003,770.054,462.944,372
2025-05-30T05:18:10.000+05:30,2025-05-30T12:00:00.000+05:30,1003,813.178,732.778,806
2025-05-31T11:46:17.000+05:30,2025-05-31T12:00:00.000+05:30,1003,787.278,575.918,268
2025-05-31T00:26:26.000+05:30,2025-05-31T12:00:00.000+05:30,1003,247.503,334.118,165
2025-05-31T11:37:17.000+05:30,2025-05-31T12:00:00.000+05:30,1003,386.828,371.21,869
2025-05-31T23:00:28.000+05:30,2025-05-31T12:00:00.000+05:30,1003,271.63,774.686,337
2025-05-31T15:11:44.000+05:30,2025-05-31T12:00:00.000+05:30,1003,288.889,783.247,363
2025-06-01T19:46:13.000+05:30,2025-06-01T12:00:00.000+05:30,1003,245.599,425.96,261
2025-06-01T23:05:00.000+05:30,2025-06-01T12:00:00.000+05:30,1003,290.975,467.864,865
2025-06-01T21:45:18.000+05:30,2025-06-01T12:00:00.000+05:30,1003,429.096,710.991,452
2025-06-01T04:10:22.000+05:30,2025-06-01T12:00:00.000+05:30,1003,472.717,772.962,686
2025-06-01T22:20:33.000+05:30,2025-06-01T12:00:00.000+05:30,1003,619.179,418.0,268
2025-06-01T18:45:47.000+05:30,2025-06-01T12:00:00.000+05:30,1003,635.533,317.459,557
2025-06-01T01:15:26.000+05:30,2025-06-01T12:00:00.000+05:30,1003,493.562,608.186,210
2025-06-02T21:46:41.000+05:30,2025-06-02T12:00:00.000+05:30,1003,473.201,727.925,958
2025-06-02T06:59:55.000+05:30,2025-06-02T12:00:00.000+05:30,1003,598.408,389.273,705
2025-06-03T05:13:42.000+05:30,2025-06-03T12:00:00.000+05:30,1003,633.594,682.345,607
2025-06-03T23:14:13.000+05:30,2025-06-03T12:00:00.000+05:30,1003,307.025,362.872,269
2025-06-03T00:21:56.000+05:30,2025-06-03T12:00:00.000+05:30,1003,611.311,424.5,269
2025-06-03T21:49:22.000+05:30,2025-06-03T12:00:00.000+05:30,1003,518.117,461.422,396
2025-06-03T05:34:01.000+05:30,2025-06-03T12:00:00.000+05:30,1003,394.429,720.692,940
2025-06-03T05:53:53.000+05:30,2025-06-03T12:00:00.000+05:30,1003,438.525,746.815,726
2025-06-03T21:02:43.000+05:30,2025-06-03T12:00:00.000+05:30,1003,509.021,488.96,777
2025-06-03T17:36:15.000+05:30,2025-06-03T12:00:00.000+05:30,1003,602.762,687.291,985
2025-06-03T09:15:29.000+05:30,2025-06-03T12:00:00.000+05:30,1003,424.626,738.284,669
2025-06-04T01:38:26.000+05:30,2025-06-04T12:00:00.000+05:30,1003,468.454,599.772,973
2025-06-04T17:26:11.000+05:30,2025-06-04T12:00:00.000+05:30,1003,288.24,706.034,473
2025-06-04T03:04:26.000+05:30,2025-06-04T12:00:00.000+05:30,1003,350.94,532.573,785
2025-06-04T19:08:55.000+05:30,2025-06-04T12:00:00.000+05:30,1003,774.703,309.215,904
2025-06-04T17:49:04.000+05:30,2025-06-04T12:00:00.000+05:30,1003,495.839,758.63,859
2025-06-04T02:07:49.000+05:30,2025-06-04T12:00:00.000+05:30,1003,494.359,489.09,610
2025-06-04T11:19:10.000+05:30,2025-06-04T12:00:00.000+05:30,1003,598.344,672.541,219
2025-06-04T01:06:42.000+05:30,2025-06-04T12:00:00.000+05:30,1003,651.862,556.143,544
2025-06-04T18:53:59.000+05:30,2025-06-04T12:00:00.000+05:30,1003,260.654,369.887,432
2025-06-05T01:39:10.000+05:30,2025-06-05T12:00:00.000+05:30,1003,720.172,530.152,889
2025-06-05T09:46:15.000+05:30,2025-06-05T12:00:00.000+05:30,1003,234.472,417.972,733
2025-06-05T06:07:33.000+05:30,2025-06-05T12:00:00.000+05:30,1003,563.621,380.992,630
2025-06-06T14:45:01.000+05:30,2025-06-06T12:00:00.000+05:30,1003,498.698,407.872,519
2025-06-06T21:21:48.000+05:30,2025-06-06T12:00:00.000+05:30,1003,492.008,556.806,816
2025-06-07T18:41:24.000+05:30,2025-06-07T12:00:00.000+05:30,1003,342.21,664.78,715
2025-06-07T07:39:44.000+05:30,2025-06-07T12:00:00.000+05:30,1003,748.261,612.384,828
2025-06-07T02:26:04.000+05:30,2025-06-07T12:00:00.000+05:30,1003,531.045,529.137,722
2025-06-07T07:51:46.000+05:30,2025-06-07T12:00:00.000+05:30,1003,625.681,618.652,512
2025-06-07T18:39:54.000+05:30,2025-06-07T12:00:00.000+05:30,1003,275.705,668.607,731
2025-06-07T20:40:37.000+05:30,2025-06-07T12:00:00.000+05:30,1003,648.582,316.745,621
2025-06-07T22:39:28.000+05:30,2025-06-07T12:00:00.000+05:30,1003,424.255,363.401,612
2025-06-07T13:36:04.000+05:30,2025-06-07T12:00:00.000+05:30,1003,622.834,541.132,302
2025-06-07T15:33:16.000+05:30,2025-06-07T12:00:00.000+05:30,1003,301.656,678.17,574
2025-06-08T18:35:51.000+05:30,2025-06-08T12:00:00.000+05:30,1003,828.716,430.098,184
2025-06-08T05:46:26.000+05:30,2025-06-08T12:00:00.000+05:30,1003,763.782,626.357,243
2025-06-08T08:01:09.000+05:30,2025-06-08T12:00:00.000+05:30,1003,613.216,636.055,105
2025-06-08T12:10:41.000+05:30,2025-06-08T12:00:00.000+05:30,1003,653.608,646.566,317
2025-06-08T19:51:19.000+05:30,2025-06-08T12:00:00.000+05:30,1003,294.926,561.098,912
2025-06-09T05:21:15.000+05:30,2025-06-09T12:00:00.000+05:30,1003,309.133,567.936,477
2025-06-09T10:43:26.000+05:30,2025-06-09T12:00:00.000+05:30,1003,452.384,557.454,723
2025-06-09T08:23:09.000+05:30,2025-06-09T12:00:00.000+05:30,1003,767.395,628.746,774
2025-06-09T06:53:20.000+05:30,2025-06-09T12:00:00.000+05:30,1003,770.843,340.465,488
2025-06-10T08:42:17.000+05:30,2025-06-10T12:00:00.000+05:30,1003,225.327,727.172,622
2025-06-11T00:37:24.000+05:30,2025-06-11T12:00:00.000+05:30,1003,440.45,576.823,268
2025-06-11T05:25:38.000+05:30,2025-06-11T12:00:00.000+05:30,1003,567.724,668.571,381
2025-06-11T20:59:20.000+05:30,2025-06-11T12:00:00.000+05:30,1003,459.146,694.633,721
2025-06-11T12:21:47.000+05:30,2025-06-11T12:00:00.000+05:30,1003,589.596,407.672,938
2025-06-12T11:34:35.000+05:30,2025-06-12T12:00:00.000+05:30,1003,433.286,331.757,722
2025-06-12T03:55:12.000+05:30,2025-06-12T12:00:00.000+05:30,1003,314.534,482.414,408
2025-06-13T18:10:01.000+05:30,2025-06-13T12:00:00.000+05:30,1003,549.288,600.832,959
2025-06-13T23:42:22.000+05:30,2025-06-13T12:00:00.000+05:30,1003,340.96,593.352,914
2025-06-13T18:20:53.000+05:30,2025-06-13T12:00:00.000+05:30,1003,892.25,707.903,594
2025-06-13T13:41:35.000+05:30,2025-06-13T12:00:00.000+05:30,1003,833.363,326.178,545
2025-06-14T03:06:13.000+05:30,2025-06-14T12:00:00.000+05:30,1003,501.894,796.907,302
2025-06-14T19:59:20.000+05:30,2025-06-14T12:00:00.000+05:30,1003,238.27,406.362,113
2025-06-14T03:09:17.000+05:30,2025-06-14T12:00:00.000+05:30,1003,306.026,777.299,397
2025-06-14T03:50:30.000+05:30,2025-06-14T12:00:00.000+05:30,1003,868.959,700.404,530
2025-06-14T19:41:34.000+05:30,2025-06-14T12:00:00.000+05:30,1003,761.865,457.173,125
2025-06-14T11:35:48.000+05:30,2025-06-14T12:00:00.000+05:30,1003,512.606,417.017,141
2025-06-14T14:37:23.000+05:30,2025-06-14T12:00:00.000+05:30,1003,764.414,523.928,391
2025-06-15T13:40:40.000+05:30,2025-06-15T12:00:00.000+05:30,1003,408.517,351.788,169
2025-06-15T18:32:09.000+05:30,2025-06-15T12:00:00.000+05:30,1003,746.516,417.828,852
2025-06-15T15:40:27.000+05:30,2025-06-15T12:00:00.000+05:30,1003,388.987,528.237,626
2025-06-15T16:37:29.000+05:30,2025-06-15T12:00:00.000+05:30,1003,474.288,525.018,816
2025-06-15T23:39:14.000+05:30,2025-06-15T12:00:00.000+05:30,1003,600.357,396.548,236
